uid,total_interaction,active_days,user_lifetime_days,avg_rating,rating_std,category_div,unique_app,churn
h5s0i3Rz6gZtMqVx,90,86,2898,3.3555555555555556,1.516286942628116,38,90,0
h5t5FYAm8c1NNIKA,10,10,1599,3.7,1.1595018087284057,9,10,0
h60LKR0AMlHGnJV8,7,7,2267,4.285714285714286,1.4960264830861911,6,7,0
h65uuS0ZfgHNDtEy,7,7,960,3.857142857142857,1.3451854182690985,7,7,1
h67epChinRVDKa9o,10,10,2440,4.0,0.9428090415820632,9,10,1
h69wq9JXoeYwcj4h,15,15,2338,3.066666666666667,1.579632265825846,13,15,0
h6DOZmvc2q3gYTmB,10,10,688,3.6,1.2649110640673518,10,10,0
h6F0SjFN2rc0EbFd,11,11,1526,2.6363636363636362,1.9116865471476894,10,11,1
h6IpVwPfQkUNgSQH,5,5,1738,2.2,1.6431676725154984,5,5,1
h6NHI9y8tlhL34ZI,94,90,2634,3.1382978723404253,1.4854206444516538,36,93,0
h6eR4uJFFf37VLZ2,6,6,1043,4.166666666666667,0.983192080250175,6,6,1
h6lFmCQ3MrONdi4a,63,61,3112,3.3492063492063493,1.4045861537067934,31,61,0
h6stsQQwB7ynCQi5,8,8,1829,2.75,1.6690459207925603,6,8,1
h6x0l0LvIxrV8Gma,8,8,939,2.875,1.5526475085202969,6,8,1
h7043yfRbgMpcznK,61,58,2649,3.5245901639344264,1.5979837022223682,29,61,0
h765MhMisAALnthw,5,5,1509,4.2,1.7888543819998317,4,5,1
h7QSwFNjKOQq9XhT,9,9,1035,2.6666666666666665,1.5000000000000002,7,9,0
h7U4nbPVo1nhIzLy,5,5,2013,4.2,0.44721359549995804,5,5,1
h7fos4yErb0gLv7d,44,42,2553,3.272727272727273,1.4525620727021806,28,44,0
h7izhlGnHteOtaIt,24,23,2539,2.875,1.4237885773679595,18,24,0
h7sFXZAOBOSlI0Xw,7,7,1301,3.142857142857143,1.5735915849388864,7,7,0
h7sQpttXiNhNcfQq,8,8,2631,3.5,1.6903085094570331,7,8,0
h7xAHOR0uQu37sjq,6,6,1065,3.3333333333333335,1.8618986725025255,6,6,1
h89KvbWSzMhF0pYy,7,7,904,3.4285714285714284,1.5118578920369088,7,7,1
h8Iv3c8tcLJqbnln,5,5,1167,4.2,0.4472135954999579,5,5,1
h8KvWxFa6Tu9ph7i,6,6,1389,2.8333333333333335,1.6020819787597222,6,6,1
h8TLVgAsQmpq6yhm,8,8,1891,3.625,1.685018016012207,7,8,1
h8XUcsuzz4uZKyuJ,22,22,1218,3.6818181818181817,1.3587937099944003,18,22,0
h8o15tCfnp8S8Z7j,6,6,841,3.5,1.378404875209022,6,6,0
h8pmxH5OKsaLEY7J,14,14,1332,2.857142857142857,1.8337495365063796,13,14,0
h8t0MsHqvh0rtr2r,22,22,1372,3.4545454545454546,1.4384936806479443,14,22,0
h8ugsSW0zgL5tJ1m,188,171,2736,3.413612565445026,1.5119255887597582,39,184,0
h8xA18cynSxiZdHu,7,7,1061,3.5714285714285716,1.8126539343499315,7,7,0
h95wyUWumvfidy5o,7,7,1152,2.2857142857142856,1.7043362064926932,6,7,0
h9C6rW2mM7Qp8ho9,89,85,1970,3.460674157303371,1.3903578657643318,36,89,0
h9KZRJRVFMDGoiPd,30,30,2023,3.933333333333333,1.436790804568276,18,30,0
h9LEobFV7a0kWBG5,39,39,2349,3.282051282051282,1.485875923641957,22,38,0
h9YpHYdL6tAHgfRI,58,57,1867,2.8793103448275863,1.6122076637701412,25,58,0
h9dpwE0NdFKpHPqb,9,9,1614,3.2222222222222223,1.3017082793177757,9,9,1
h9elTMgvzamMtFtF,30,30,2689,3.3,1.4656997857914031,20,30,0
h9juaf4B6JVwYW6n,5,5,974,4.0,1.7320508075688772,5,5,1
h9le3Zsk6k678LR5,11,11,1160,3.909090909090909,1.5782614139961386,10,11,1
h9qyvmWxcxsiIqIH,5,5,1978,3.6,1.6733200530681511,5,5,0
h9qza0W1PvwCRTeS,5,5,626,3.0,1.4142135623730951,5,5,0
hA32blzjusOdYy8V,9,9,1144,3.3333333333333335,1.5811388300841898,8,9,0
hAG29vuz29gCpMiA,123,114,3241,3.430894308943089,1.4990778630736663,33,119,0
hAIaaMcxA3O2NBwQ,5,5,1492,2.8,1.7888543819998317,5,5,1
hAL247Vb7NQuQ8Sv,9,9,2162,3.2222222222222223,1.7159383568311668,9,9,0
hAWp9sYYkghz36XC,8,8,1808,4.0,1.4142135623730951,8,8,1
hAcrZxFxRBvbrr9U,7,7,1447,3.142857142857143,1.5735915849388864,4,7,1
hAh2tezPLYXie8ia,5,5,936,4.2,1.3038404810405297,5,5,1
hAulaYKSw3yYul8s,7,7,1182,2.5714285714285716,1.7182493859684491,5,7,1
hB09EzXdweLVnAaT,108,102,2580,3.064814814814815,1.4805476894423393,32,107,0
hB9l1J9lb9CmbXoC,5,5,2262,3.2,1.3038404810405297,4,5,1
hBGhQyVjCHBZTY92,5,5,901,4.0,1.224744871391589,5,5,1
hBMTnQJIrIbaLFl5,31,31,1256,3.870967741935484,1.2580920868222372,20,31,0
hBQfYDXX4V9fGFjM,57,54,2831,3.3333333333333335,1.492042384180314,23,56,0
hBRMypoEWxiFGT28,13,13,1797,3.4615384615384617,1.8081014266989472,11,13,0
hBUhVg7eszEg1X6Z,5,5,140,3.2,1.4832396974191326,5,5,1
hBWgzNqYk8l5dxuD,6,6,1788,3.0,1.4142135623730951,6,6,1
hBZehGMoUheXLZGO,6,6,2869,3.1666666666666665,1.1690451944500122,6,6,1
hBl8JzQ4XmfYM4Nh,7,7,788,4.571428571428571,0.7867957924694431,7,7,1
hC99Rb4hJ7Zy7pBn,128,118,3083,3.1328125,1.5842288357232381,39,126,0
hC9HRhI5zCZsexIQ,53,51,2629,3.509433962264151,1.3953582598887526,22,53,0
hCHkI4cSkykSiyV5,5,5,3253,3.2,2.04939015319192,5,5,0
hCKAmufG3MCmvosU,6,6,1738,3.1666666666666665,1.7224014243685084,3,6,0
hCKFtH7vgiYBlC3b,100,98,3024,3.35,1.4381174563233066,35,98,0
hCKpwIzme8EfccXJ,73,71,1224,3.3972602739726026,1.5700294231796819,30,73,0
hCY9EXkWqk0vgqth,90,86,3140,3.066666666666667,1.5921154043203514,36,90,0
hCcaLEoaAJSeUsbq,7,7,2285,2.2857142857142856,1.4960264830861913,6,7,1
hCe1mSKOT4HlLpFp,32,32,2046,2.6875,1.4241579289010093,21,32,1
hCfecc0FvethFYw3,43,42,2231,3.2325581395348837,1.6451546359844773,25,43,0
hCk771NUSSjeH0aB,14,14,1886,2.857142857142857,1.561909228976012,11,14,0
hCs577J92z8LftvL,7,7,1968,2.857142857142857,1.6761634196950517,6,7,1
hD3fhafVwT8mUVfr,74,70,3322,3.081081081081081,1.6112341628647204,28,74,0
hDGEjnSqDQn3jlA5,120,111,3024,3.091666666666667,1.4950665836797548,39,120,0
hDNMOlUTstgEmOfh,6,6,606,3.6666666666666665,1.505545305418162,6,6,0
hDQS6GT1eWePWc1U,5,5,1182,3.4,1.51657508881031,5,5,1
hDaup6exWA0LNr3W,5,5,626,2.2,1.0954451150103324,5,5,1
hDbRMaJ1X8KXCNej,8,8,1536,3.375,1.407885953173359,6,8,0
hDhUeB90qI3sEz5k,5,5,1160,3.4,1.6733200530681511,5,5,1
hDl5zvUPW7CVxJm2,6,6,718,4.666666666666667,0.8164965809277261,6,6,0
hDn6GT6iFj7yKac7,11,11,730,3.5454545454545454,1.752919642404429,8,11,0
hDobkDLylyjBV2PD,8,8,1181,2.625,1.3024701806293193,6,8,1
hE3eOCgg8VHKGGvL,5,5,630,3.2,1.7888543819998317,5,5,0
hEW43KVHwKf2I5Wc,9,9,2416,2.4444444444444446,1.2360330811826103,9,9,1
hEXe3lkXnwWKY0iy,68,66,2672,2.985294117647059,1.5209251608936938,26,66,0
hEo9VG6macJNEf98,6,6,1764,3.5,1.760681686165901,5,6,1
hF19HzNBU7dhEUBT,36,35,2598,3.0555555555555554,1.510807625920548,22,36,0
hF1VVp0q3gnZqDHn,10,10,2914,3.7,1.70293863659264,9,10,1
hF4j4hd3x7dEs10t,6,6,2639,4.0,1.2649110640673518,6,6,1
hFEGur3SMObdZBw8,9,9,2609,2.3333333333333335,1.3228756555322954,8,9,0
hFFZzInBuRLSlRDR,14,14,1231,3.142857142857143,1.7032612545052803,11,14,1
hFIpzFstuRzENBh6,10,10,1183,3.9,1.449137674618944,9,10,0
hFIvaY2i0t6K79ma,6,6,983,3.1666666666666665,1.7224014243685084,5,6,1
hFM02mS7u4k7tYpu,6,6,1061,3.3333333333333335,1.0327955589886444,5,6,0
hFX4K9VgjyL5EAVr,9,9,1066,3.111111111111111,1.536590742882148,9,9,0
hFZ3o8vMqhGo6IUV,5,5,776,4.2,1.7888543819998317,5,5,1
hFbHbj8q6BrKwotd,5,5,926,2.2,1.6431676725154984,4,5,1
hFeMUjfDp6WWZFHc,61,60,3159,2.9836065573770494,1.5757728609446282,29,59,0
hFmqVlYBP7Vx9WGN,5,5,1119,3.2,2.04939015319192,5,5,0
hFqXcsHDch6Ckmjg,10,10,2070,3.0,1.49071198499986,8,10,1
hG2CJndNAx7M66L4,9,9,2074,3.2222222222222223,1.481365736219265,7,9,1
hG5RlsHfXvwzuiLs,8,8,1946,2.625,1.1877349391654208,7,8,1
hGB9yQNycHJgkLNw,6,6,2179,4.5,0.5477225575051661,5,6,1
hGM9uCvQWyPPad60,10,10,2782,3.4,1.505545305418162,8,10,1
hGRniLLundqtXfy7,6,6,2270,1.8333333333333333,1.1690451944500122,6,6,1
hGSARxPl5dqg4N6s,91,88,2757,3.4175824175824174,1.506031828392703,31,90,0
hGooGBGeoOW1HPbK,7,7,1135,4.142857142857143,1.2149857925879117,6,7,0
hGqvg2Dg223sNaNV,36,35,2588,3.1944444444444446,1.545859805959952,21,35,1
hGsMz2N4gM5GJi5J,165,152,3206,3.3515151515151516,1.5570690908666984,40,165,0
hGvwIeD6rGbh5yro,9,9,2021,3.0,1.4142135623730951,9,9,0
hH9Z3tHqJ2JvSgu7,19,18,1184,3.3157894736842106,1.7654911680117478,14,19,1
hHBzF9suUnsPKEN0,37,35,1419,3.2162162162162162,1.5658709882847797,22,37,0
hHDs4jO7KVzKu33Q,6,6,2664,3.6666666666666665,1.3662601021279464,5,6,0
hHIOfxz6oaSHxVxJ,164,151,2673,3.298780487804878,1.5315891664645784,41,161,0
hHSnVBaNO4AHv5l0,8,8,1147,3.875,1.6420805617960927,5,8,0
hHaLwt1M8Xq4wIbD,188,172,2795,3.4242424242424243,1.4951081592771942,42,185,0
hHcNIcs9NY1zxA80,8,8,2172,3.125,1.6420805617960925,6,8,1
hHnLn5wtMjrGtAFe,8,8,638,3.375,1.685018016012207,8,8,0
hIC4FAJF3vrp6UX3,6,6,1386,2.3333333333333335,2.0655911179772892,5,6,1
hIC9eAgZ0h1gHm8z,7,7,745,4.142857142857143,0.8997354108424372,7,7,0
hIGbnI2znJaF2RUs,30,29,2119,3.433333333333333,1.6543220995910688,20,30,1
hIJQ5Nr7WcZy6hJz,6,6,2277,4.0,0.8944271909999159,6,6,1
hIXZ5h6Z11Hm94Ws,5,5,775,4.4,0.5477225575051662,5,5,1
hIZ1hZ30BGrXYST9,5,5,1094,2.8,1.6431676725154984,5,5,1
hIeEfd6npGJdTSM6,5,5,2431,3.8,1.3038404810405297,4,5,0
hIxvfU5tKdHDZGnS,148,137,2911,3.364864864864865,1.539275598900135,38,146,0
hJ1YOSpstJdBekoh,13,13,2011,3.5384615384615383,1.6132464481796025,10,12,0
hJ1nWKxGlK9fgmCT,26,26,1858,2.9615384615384617,1.6847734383179058,17,26,0
hJ4cQREFY45g3FmH,6,6,881,3.1666666666666665,1.8348478592697182,6,6,1
hJB2C91RC9HZogeM,5,5,3294,3.6,1.51657508881031,5,5,1
hJF3qyeGo4qAL5zT,9,9,1070,2.888888888888889,1.69148192751537,6,9,1
hJHKrfEXjHk0Yy0g,9,9,2805,3.4444444444444446,1.5092308563562358,9,9,1
hJJEmoYu0plwwVNH,5,5,918,3.4,1.8165902124584952,5,5,0
hJdXN9BtjXmPmC1j,50,48,2246,3.16,1.5167096502842283,30,50,0
hJgUAIjfLgOWt9MZ,5,5,565,4.0,0.7071067811865475,5,5,1
hJl16S8rAcbXvRvG,8,8,943,2.5,1.7728105208558367,8,8,0
hJmPA0BeqGlca148,8,8,1092,3.25,1.5811388300841898,5,8,0
hJs5gItP4iIjvY3f,20,20,2376,3.25,1.4823523268955432,14,20,1
hK3R35DiochPeVYj,7,7,1395,3.142857142857143,1.7728105208558367,7,7,0
hK6BcZ6bt2J9JjJz,10,10,1018,2.7,1.567021236472421,9,10,1
hKB742EdJpDCrpKR,53,51,2881,3.6226415094339623,1.4307934202115813,27,53,0
hKMtselC0N6bmhDe,9,9,2347,3.2222222222222223,1.3944333775567925,9,9,1
hKUCPPxCXgiBiF9k,6,6,407,2.6666666666666665,1.632993161855452,5,6,1
hKyfjmib4JB306ho,16,16,1037,2.875,1.4083086782851737,14,16,0
hL4f5PRWFm3d6VJo,7,7,1815,3.5714285714285716,1.8126539343499313,7,7,1
hL7paDrmSgnAnh00,5,5,386,3.0,1.5811388300841898,4,5,1
hLELaPit6JMKSKmC,11,11,1737,3.1818181818181817,1.6011359603844901,9,11,1
hLLU6eGM77S7AOVI,36,36,2049,3.0833333333333335,1.6626141206803562,23,36,0
hLS8CNDt9vDn80RI,5,5,1015,4.0,1.224744871391589,5,5,1
hLaYqRzkzaPiRZep,6,6,1060,4.166666666666667,1.1690451944500122,6,6,1
hLnzvG1J09ZaLE4j,8,8,2695,3.375,1.407885953173359,8,8,1
hLsaErp4qmu9G35H,9,9,3011,3.3333333333333335,1.6583123951777,8,9,0
hLtxHZDr2kdRVafx,5,5,2734,3.2,1.3038404810405297,3,5,1
hLwLjDT9PN5OhVTv,6,6,2113,3.1666666666666665,1.7224014243685084,5,6,0
hM3jfUqt56Deqp5x,62,61,3396,3.2419354838709675,1.5856475521703617,30,62,0
hM77DngZWF5qK4va,50,47,2162,3.52,1.6811075066692174,26,50,0
hMFPbLYIztvNFzOr,41,41,3020,3.292682926829268,1.6006858286219754,23,41,0
hMKZuBVv4ALLq64G,5,5,1019,1.8,1.3038404810405297,5,5,0
hMSryLTY0bD2cfVO,11,11,2384,3.1818181818181817,1.662418829187267,11,11,0
hN8gd4vrQe6pvyc0,72,68,2446,3.1666666666666665,1.5744437873219292,32,71,0
hNAC5CAEntZnu2oS,5,5,1139,4.2,0.8366600265340756,5,5,0
hNNtj2cIOnu1ojDX,5,5,390,3.6,1.51657508881031,4,5,1
hNi74UI6gO4iZaBM,6,6,955,3.3333333333333335,1.2110601416389966,6,6,1
hNkSR7OIlRwDVuH8,12,12,1753,3.0,1.5374122295716146,10,12,0
hNt6wRH9E14te4M7,41,40,1887,3.4878048780487805,1.3806149213215138,27,41,0
hNytig2v3RbOa4Ap,7,7,2899,4.142857142857143,1.2149857925879117,7,7,1
hO5Z5el5j6MWvgG8,5,5,610,3.8,1.3038404810405297,5,5,1
hOEfpjl8C5O6soCk,7,7,996,2.5714285714285716,1.9880595947760098,6,7,1
hOMF2Rcgvid4TUWf,8,8,469,3.875,1.6420805617960927,7,8,1
hOQtZlza2BnKxajQ,5,5,1994,3.6,1.51657508881031,5,5,1
hOVUqQVZ2DJGYYN0,42,42,2945,3.238095238095238,1.4450845837261956,25,42,1
hOf7JDk0TWkDorvl,27,27,3066,2.814814814814815,1.5698367636118937,18,27,0
hOsFwF5p797IT49v,72,69,2530,3.0555555555555554,1.6000782453481168,33,71,0
hPD7JU6E1aDPKdne,5,5,444,3.8,1.3038404810405297,5,5,1
hPIYxuoXp3hPo16E,113,107,3379,3.1415929203539825,1.5860286017798406,36,111,0
hPlFZHSXrro92hjh,14,14,2442,3.0,1.4142135623730951,11,14,0
hPmxLzVwpoBJMKUh,8,8,601,4.0,1.3093073414159544,7,8,1
hPr0J0VVl9rLnnvd,10,10,2176,3.2,1.0327955589886444,9,10,1
hPrZHvW3UaWlZCUh,121,117,2384,3.3388429752066116,1.4863474190571127,32,121,0
hQ1WWsNsWoaxzqW9,10,10,2312,2.8,1.3984117975602022,8,10,1
hQ1yk5f8vEIh6li6,5,5,1103,4.2,0.8366600265340756,5,5,1
hQ3K8H7VXdTE7M9Z,7,7,2543,3.0,1.7320508075688772,6,7,1
hQ3hxSKPCKz1vpkb,11,11,1076,3.727272727272727,0.9045340337332909,10,11,0
hQ5r9RYWwUcE9jIY,158,143,3209,3.088607594936709,1.5856833477817678,40,157,0
hQAQuFco3c1MYKC4,134,127,3383,3.0671641791044775,1.5856393183919615,42,133,0
hQGxNZXGDSx6KDan,6,6,511,3.5,1.6431676725154984,6,6,1
hQHy3K7uWocu6Gah,48,48,2668,3.4375,1.4718095679317076,24,48,0
hQSob8s8V9HrUsw1,176,161,3317,3.2329545454545454,1.6061468775326224,40,174,0
hQZc6ZUhK2Q4AXwW,7,7,2475,3.0,1.7320508075688772,7,7,1
hQZm7NIAbxrM931I,41,39,3194,3.268292682926829,1.5656370946662965,24,41,0
hQaWPH7CSMKkcjZc,73,71,2391,3.4246575342465753,1.4617133042652575,29,73,0
hQd3SlNKGBvNVSWE,150,143,2946,3.3066666666666666,1.4924717872690871,42,147,0
hQeI6JPmmhoKb3FM,8,8,1036,1.75,1.0350983390135313,7,8,0
hQqZtBoYENIrigXe,25,24,2448,3.24,1.3928388277184116,16,25,0
hQwuiTSwAbHMlS0n,14,14,1961,3.857142857142857,1.3506205330054122,13,14,1
hR1unjJHjFg5zEWC,8,8,2493,2.75,1.164964745021435,6,8,0
hRBRVwI5it1u5Olp,25,25,2540,3.36,1.2871156384205213,16,25,0
hRG4ZJiQhFawUvT7,9,9,2212,3.111111111111111,1.1666666666666667,7,9,1
hRQU6SQa7E1AnttZ,8,8,1452,4.25,1.3887301496588271,8,8,0
hRTLdBZy6i1LXapw,6,6,1139,2.6666666666666665,1.3662601021279464,6,6,1
hRbRRXuPOIquxTyY,6,6,905,3.0,1.8973665961010275,5,6,0
hS5E4tTQOmDAq5XR,8,8,1071,3.5,1.3093073414159544,6,8,1
hSGeiuY6uMdWFLam,14,14,1150,3.7857142857142856,1.42389343964797,13,14,1
hSH5UvFzeOVb3swN,8,8,1938,3.625,1.7677669529663689,7,8,1
hScAwOTdVvPWKouT,6,6,2626,2.3333333333333335,1.2110601416389968,6,6,0
hShHPC4nm3huH6rp,181,163,3211,3.1933701657458564,1.5990136616032589,42,179,0
hSj1ptLvjZ4ZSoMy,5,5,907,4.0,1.4142135623730951,5,5,1
hSj75lqwpf4ddyTH,11,11,1869,2.5454545454545454,1.572490786213793,8,11,0
hSjjSzVysUkvNrrl,11,11,1200,2.8181818181818183,1.8340219092574561,9,11,0
hSmjHBNv7FADlhUm,6,6,2303,2.8333333333333335,1.6020819787597222,6,6,0
hSms8CHfiv7uqqpu,13,13,2949,3.5384615384615383,1.4500221041639685,11,13,0
hSpZW0Qg9CPManco,8,7,1717,2.875,1.807721533549109,7,8,1
hT6iW0WUTH6LdNtX,5,5,779,2.2,1.0954451150103321,5,5,1
hT73Me8flhk8Vwkc,8,8,971,3.125,1.8850918886280925,6,8,1
hTAG2tHqV8OU609H,6,6,2011,2.6666666666666665,1.8618986725025255,6,6,1
hTD74AZmaNvvsxVG,8,8,2152,4.375,0.9161253813129042,8,8,1
hTKiCHVztdyxlFwt,5,5,375,3.0,1.8708286933869707,5,5,1
hTSOMjbWOTT9SI0t,5,5,955,2.6,1.51657508881031,5,5,1
hTYwjATLfaq8Bgcu,5,5,989,3.2,2.04939015319192,4,5,0
hTdq9ibPwruxEivu,5,5,973,4.0,1.4142135623730951,5,5,1
hTg6FnBKa9wI3S4v,11,11,1193,3.6363636363636362,1.689540012709215,11,11,1
hTzYdMWlndluc6LK,44,44,2299,3.0681818181818183,1.5003523194411474,29,44,1
hU0aepsmq72As4r9,65,65,2865,3.523076923076923,1.6965746033155702,27,65,0
hU5ZiQHbuQXWVAyT,6,6,789,3.8333333333333335,1.6020819787597222,6,6,1
hUUOi28uGcSkjQ5y,7,7,3134,3.2857142857142856,1.7043362064926935,7,7,0
hUWa0UMf1jE6AE9M,7,7,1710,3.7142857142857144,1.6035674514745462,6,7,1
hUd3OuHuUkLAaAy9,6,6,685,3.0,1.7888543819998317,6,6,0
hUptx1UtSlR5U00b,18,18,1543,3.111111111111111,1.450715397105405,15,18,0
hUsCh0mimRt6entS,6,6,1434,3.8333333333333335,0.983192080250175,6,6,1
hV1llEzSrxzkeJWr,6,6,614,3.1666666666666665,1.6020819787597222,6,6,0
hV3l25B09nXTORV9,5,5,763,3.4,1.6733200530681511,5,5,1
hV5ZIfG5oKsCDHie,7,7,2751,2.857142857142857,1.5735915849388862,7,7,1
hV5tpg7n0pj2As3N,6,6,1292,3.0,1.5491933384829668,4,6,1
hVEIQnNF6zde6tTX,12,12,1873,2.9166666666666665,1.880924981991251,11,12,0
hVPqnzwwU1bz8T6x,5,5,2130,3.2,2.04939015319192,5,5,1
hViNl8xvFECZUVw5,10,10,2326,3.3,1.5670212364724214,10,10,1
hVnUcBwcFpVBZsR0,11,10,1212,2.909090909090909,1.8140862964338522,9,11,0
hWH1XSMVhnpDXuuP,6,6,2223,4.0,1.6733200530681511,5,6,1
hWHPAzsRdTRAIctG,12,12,2053,3.3333333333333335,1.3026778945578592,10,12,0
hWImJ2r8f0LL5nP7,6,6,2829,2.3333333333333335,1.2110601416389966,6,6,1
hWUtP4FaR6ZHTNVu,7,7,452,3.0,1.632993161855452,7,7,1
hWglO5qST35VEiHE,5,5,704,3.0,1.8708286933869707,5,5,1
hWosJJZ00a5yLwkP,35,35,2871,3.3714285714285714,1.6285271997532413,21,35,0
hX0v9ufMW8XqwUZM,10,10,2497,3.2,1.6193277068654826,9,10,1
hX8wvHTCcwSUWRo6,8,8,957,3.625,1.1877349391654208,8,8,1
hXE5Pu32xQDOUm82,10,10,1710,3.6,1.7126976771553508,8,10,1
hXGAZ8q6f85iezLX,5,5,2077,3.4,1.3416407864998738,4,5,0
hXHeNHwWJ1WfuZTY,7,7,726,2.142857142857143,1.2149857925879117,6,7,1
hXWfZP6jLvZV9H59,19,19,2510,3.6315789473684212,1.211542924254003,15,19,0
hXh6oYMeOCTvwznJ,5,5,226,3.0,1.5811388300841898,4,5,1
hXh7xpgOjCpiUBeR,5,5,833,3.4,1.51657508881031,4,5,1
hXhYolImmc8SPEHX,21,21,3136,3.4761904761904763,1.4006801069140524,17,21,0
hXtdkvYrDgtmXEaU,21,20,1247,2.7142857142857144,1.5856499343441837,14,21,0
hXzk9Fs0gWYY6D4k,57,54,3364,3.56140350877193,1.488258136447355,29,57,0
hY2AXUv9ymPHaJNC,58,58,2145,3.0517241379310347,1.5607287298499595,28,58,0
hY2bHRQgTSqLj557,102,95,2441,3.3333333333333335,1.504668203505432,34,100,0
hYBkj5tw0P4e6XRT,5,5,721,3.2,2.04939015319192,5,5,1
hYFr9MGktfRGfffZ,6,6,1445,3.0,1.5491933384829668,5,6,0
hYKj369gsPN8CxK5,6,6,1329,3.3333333333333335,1.8618986725025255,5,6,1
hYLKiFIOSMxZFG2T,23,22,2648,3.4347826086956523,1.5322617553657474,16,23,1
hYLsKsJFXQVk2gh2,46,45,3154,3.260869565217391,1.511949185046988,29,46,0
hYjrRWfPH2aFXMXb,7,7,2183,3.0,1.7320508075688774,7,7,1
hYkJZXYG9QGm0JHl,8,8,1991,3.25,1.7525491637693282,7,8,0
hYnIKgkLbPO3y1tS,15,15,2150,3.2,1.6987390281365427,11,15,0
hYocSTXAVs2jJVD4,34,34,3021,3.3529411764705883,1.535091606015478,21,34,0
hYonA8GYEAoR5bTK,10,10,1564,2.9,1.728840330651992,10,10,1
hYuKdHwJ1bWOj9pI,120,112,3291,3.1166666666666667,1.572790344511027,35,119,0
hZARi1whS6FgCXEo,23,23,2168,3.5217391304347827,1.6752086767540146,18,23,0
hZKUUTSQxBxSPdEJ,8,8,2879,2.5,1.6035674514745466,8,8,1
hZUEPNcqZwZqpCoA,5,5,998,4.0,0.9999999999999999,4,5,1
hZbuAPnD38tn6sm0,186,162,3078,3.4946236559139785,1.4968338181712615,41,184,0
hZecOZ4biHHb0BGC,49,48,2292,3.63265306122449,1.4817483697620581,26,49,0
hZjThsAS3jg6l4Uy,30,29,962,3.533333333333333,1.3829836145670416,19,30,0
hZpsrO8reho9nsFA,8,8,400,3.625,1.5059406173077154,8,8,0
hZwZqtYCc2Pg3JsG,42,41,2935,3.2857142857142856,1.5661933700772288,23,42,0
ha2CCa9OWpflhhZD,5,5,808,2.4,1.1401754250991378,4,5,1
ha95h2V2tuFHLSvd,60,58,2359,3.5166666666666666,1.5013176886521677,28,60,0
haENPiteDwwR0ggY,6,6,1123,3.5,1.9748417658131499,6,6,1
haHoJFwx2gJEeed3,5,5,2150,3.6,1.9493588689617927,5,5,0
haM1OpBWHt7NIckD,6,6,2691,4.0,1.2649110640673518,6,6,1
haN1zDVNgdhF8X7u,130,124,2538,3.353846153846154,1.5038015829736597,34,128,0
haPT2l1muK6Y8IHU,7,7,3123,2.4285714285714284,1.3972762620115438,7,7,1
haVBGDLrE6dImGP6,39,38,1818,3.2564102564102564,1.4817832201341008,25,38,0
hacrnRqknAiOtpiQ,6,6,1220,2.5,1.378404875209022,6,6,1
haiDKAyjevH6Caui,6,6,2829,3.6666666666666665,1.2110601416389968,5,6,0
hanTtihsFWtjriyF,16,16,1408,3.1875,1.4705441169852742,13,16,1
hayN80vxKoY4QSaQ,9,9,2360,3.111111111111111,1.536590742882148,8,9,0
hb4LWPD0oZBAWTEH,9,9,1775,3.0,1.8027756377319943,8,9,1
hbAAbKoIPM4MQFZg,6,6,817,3.5,1.0488088481701516,5,6,1
hbYer54rECaVtmUC,44,44,3266,3.6818181818181817,1.3601081911946407,29,44,0
hbdBbjGVqwheJr5i,8,8,1698,3.25,1.4880476182856899,6,8,0
hbhV6pM7wkXkan1w,69,66,2996,3.391304347826087,1.467464713518521,32,69,0
hbnjQ9r4xDmYf99J,39,38,2398,3.5384615384615383,1.4481595188040697,21,39,1
hbshekWoVp606eXh,104,97,2959,3.326923076923077,1.5165258437633338,36,104,0
hbwJA2hjVOgbj171,12,12,2779,2.8333333333333335,1.8504708655481243,10,12,1
hc6CEKJ5SxiDne14,6,6,987,4.333333333333333,0.8164965809277259,6,6,0
hcGKvOo3u8IThDLs,17,17,1652,3.2941176470588234,1.4901638283404002,14,17,0
hcJVqHkxP5a0iNR8,5,5,1108,2.4,1.51657508881031,5,5,1
hcORDcCOfjUBZI1u,5,5,965,2.8,1.7888543819998317,3,5,0
hcd53HT3a0wa2Hsj,15,15,2614,2.7333333333333334,1.4375905768565218,11,15,0
hcdHIQwr2ZJEy07H,6,6,2808,2.6666666666666665,1.505545305418162,5,6,1
hcgpiSOg2ZApwjoe,8,8,1622,2.75,1.4880476182856899,7,8,1
hchCnIbfLGi0LCox,6,6,620,4.166666666666667,0.983192080250175,5,6,0
hcnGNstWUYdFUpaE,11,11,1199,3.1818181818181817,1.6624188291872668,8,11,1
hd1HReYh1va4r29Q,6,6,737,3.8333333333333335,1.169045194450012,6,6,0
hd3pB8LIcw5iRL15,19,19,2300,3.1052631578947367,1.6294081011931658,16,19,0
hdG2BrFUZWof2ltJ,6,6,1262,3.1666666666666665,1.1690451944500122,5,6,1
hdHvIqZGJOw1yoCW,5,5,377,2.8,2.04939015319192,5,5,1
hdUmbLc8DUq6Ntbw,19,19,1128,3.6315789473684212,1.2115429242540032,16,19,0
hdZQKr5y0wwdDhDB,7,7,1675,2.7142857142857144,1.2535663410560174,7,7,1
hdZlQg9JQKkFh5jJ,11,11,2433,3.4545454545454546,0.8201995322647244,9,11,0
